iterate,lambda_Q,lambda_L,p_L,lambda_P,p_P,lambda_G,p_G,f,logLik
677,0.03519947837865755,0.09790297362252082,0.04621777928234839,0.06974671511803539,0.9998854765660771,0.5203697999545913,0.9999959581503576,0.9838609146442843,-77186.50442831058
683,0.035256499657948984,9.759276098222276,4.5607634266826223e-4,0.0776188487904158,0.9996495676867742,0.5259564512679418,0.9999969167495059,0.009480894811204505,-77186.4754753732
731,0.03676530529816913,0.6471547338820514,0.00699130897427629,0.07063325624274593,0.9979684557693751,0.49713248438662805,0.9960821785824393,0.15006652502492487,-77186.46168580977
861,0.03806576492964903,0.10842381915198729,0.04470326598372864,0.06513714296850556,0.9999994624632672,0.6103072253980195,0.9906182998858742,0.9990279477328877,-77186.45830558488
778,0.03773156772088057,0.10552121131180849,0.04370086701626232,0.06401788632183515,0.9991785672593491,0.6143423028376331,0.9925624207006327,0.9988106785738808,-77186.29486788154
936,0.0373181691546634,2.611729136980298,0.001900460713137892,0.062148567989078994,0.9999128600024824,0.5418872509973708,0.9986801151221617,0.04148666590281918,-77186.2887093367
771,0.0377481851036565,0.10927760666958765,0.042930322944634336,0.06305613125079697,0.9990407612485852,0.5729218773055416,0.9936227094734571,0.9708691573726761,-77186.261242931
729,0.03684297591394844,0.7729007059219308,0.005975261805467939,0.06866309469701368,0.9980474225623301,0.49436634225215614,0.996743465664587,0.1250418332657499,-77186.24368469988
735,0.036842155835119426,31.072097090120305,1.5086156954450131e-4,0.06846921298144629,0.998828332951457,0.5003712644156805,0.9947481148466748,0.003136506831060109,-77186.23031442257
776,0.0380541024388182,0.10590212928429253,0.04377798568453982,0.06298609337834563,0.9991701501248252,0.595918002781954,0.9919210747679262,0.9999994674914526,-77186.19218526184
934,0.03725743487210401,0.11342856544299995,0.043315449919808686,0.06271611757277851,0.9999770199130852,0.544369324036928,0.9988597451057786,0.9999999944668325,-77186.12769744574
772,0.03781137765936889,0.10642931955022768,0.04456351186923746,0.06444206428877666,0.9989587752437062,0.5584487277715238,0.9937258332192899,0.999999993806252,-77186.09937846882
814,0.03832133390521643,14.457079238197554,3.296735491565356e-4,0.06559814052477986,0.999880649155955,0.5917385920174939,0.9933251110528156,0.007104185238564404,-77185.98214492874
932,0.03736556732985817,0.26652138452612234,0.018725832418159487,0.06325789469914606,0.9997913732787878,0.5412456339601925,0.9988389811494307,0.41479051202209294,-77185.93295006076
863,0.03800838445528051,0.1087336554816598,0.042868976928729235,0.06505556711357971,0.9999999176954241,0.6093155957996419,0.9924356278353897,0.9972188116663719,-77185.92738366501
931,0.03718098342479098,4.30601896368239,0.0011563830078884423,0.06257898901643283,0.9999399253964758,0.5573281902865576,0.998548724606515,0.025102781061886157,-77185.92030594939
1015,0.03747229290716567,0.6626269594279445,0.007543994341439924,0.0669308586842859,0.9997945736099594,0.46710908790641276,0.9897506967448214,0.1695289127998416,-77185.8705609024
1010,0.03730621513105718,0.11741843444794127,0.04397318127275952,0.06673943885499338,0.9999949916499031,0.4721605340340703,0.9923616018285998,0.9928255283258378,-77185.86990574076
777,0.03794761776242303,0.10683843343037942,0.044222668828372363,0.06425517446511372,0.999051949626415,0.6104344749197859,0.9920263663659947,0.9879353370206663,-77185.85832040432
927,0.037359437166545155,29.328845472003657,1.6653905977146092e-4,0.06359755183273613,0.999683987247664,0.542509470433893,0.9981603572952061,0.0036839806993279166,-77185.85463800475
935,0.03718288332918224,0.11581938661729423,0.04295537848917578,0.06265003839203775,0.9999999967755587,0.5478776538025701,0.9985517531513689,0.9767465737893354,-77185.85430273731
775,0.03794983015746996,0.10582154921991897,0.04426897443210155,0.06344783724943687,0.9991109353210197,0.5878222140353067,0.9924342894569452,0.9999999977813664,-77185.85327830551
1043,0.03701205677538313,0.11645470661639727,0.044952407213604356,0.07080435411086394,0.9997553798156149,0.4643033361389575,0.9902701061318013,1.0000000000001354,-77185.85220633837
939,0.03725472929718559,0.11369660878857137,0.04408011524875133,0.06279800343450377,0.9999912885740979,0.5614976667972185,0.9984383850701809,0.9998641195860672,-77185.85126619703
924,0.037531210772802796,2.950435325217781,0.001683437469762287,0.06347394381754863,0.9994375363215272,0.5335046170852906,0.995963143337307,0.03669051152069855,-77185.8383120863
774,0.038074024186489634,0.10598276127971858,0.04447586467990568,0.06449104507657694,0.9992690177871225,0.5852862333083905,0.9923012740537708,0.9995368399117659,-77185.82308734779
825,0.03849119286797675,0.10672159667908243,0.04489259357719037,0.07054867041149884,0.9990452802913207,0.5735863241381569,0.9869961086366271,0.9999999999951761,-77185.81957527668
728,0.036825093495750486,0.4050874824519266,0.011379762514575106,0.06957741656635051,0.9979164260087572,0.49858937775067597,0.9976563951343203,0.23940910683781425,-77185.7953131998
1019,0.037122531083902156,0.11635786251644517,0.043527416944820554,0.06548360508820264,0.999999999983974,0.470140240026516,0.9896744870222026,0.9999958127678555,-77185.75362052734
730,0.03684840927116222,1.0263751746556171,0.004446316818231006,0.0692292972604627,0.9978643178664598,0.49810891454577266,0.9961215038287468,0.09395965823442487,-77185.74737643033
882,0.03841543494711945,0.17668146256962067,0.027049951697168877,0.06450781741883278,0.9999473341027534,0.6042373905272753,0.9961762694517231,0.605395123138929,-77185.69785558541
950,0.0371077024178151,0.11562520730093397,0.04425249424664157,0.06560891342618917,0.9999961157356367,0.5270994990155052,0.9996479233507507,0.9996115549608042,-77185.68907012042
726,0.03668292824940341,0.28323563842963634,0.01617211970684253,0.0692323322076633,0.9986135028834228,0.49980416318332416,0.9970077217435199,0.3437173792434419,-77185.68689753272
965,0.03706623744225113,0.2828576095079336,0.017725351931826453,0.06409900960710614,0.9999986815111571,0.5173218422937478,0.9985370824380142,0.4000950329279576,-77185.63899800363
795,0.03823685124020524,0.1333667463853425,0.03449234783351366,0.06322255735957555,0.9998620769050849,0.6405146734309015,0.9951084660883768,0.7899700601708195,-77185.62570004315
1077,0.03650340783641852,5.730526747314853,8.942524311020057e-4,0.06909679478479966,0.9998302849796424,0.46593423138360784,0.9952935637929206,0.019880470138198422,-77185.59807020318
1013,0.03737296058351963,2.073568872735208,0.002461654582392573,0.065223208405842,0.999716623033022,0.46506850506981184,0.9925903399933609,0.053974962722615885,-77185.57956555403
1012,0.037389884006268304,4.066406980914437,0.0012552405603528899,0.06548663558108872,0.9998231626306984,0.46455496924690115,0.9904853511847733,0.027397776439625165,-77185.54839039446
1059,0.036780923771729625,0.11875534060877727,0.04312964048898553,0.06877887663165798,0.999756208261066,0.44596902563650903,0.9926806135500692,0.9999999992627188,-77185.50086058554
1103,0.03656395934924967,0.2941834868049279,0.017570331356124885,0.06695809774953616,0.9998455278381527,0.4674312543302146,0.9991726424451275,0.3984566966920223,-77185.47249638304
733,0.03689990687557492,1.5331588191818901,0.002998206625346011,0.06993238395476449,0.9980631954892045,0.4856966656106105,0.9954535918342142,0.063378822420635,-77185.4648311739
941,0.03739475304225503,1.612444453142131,0.0030832435607628292,0.062444258409118096,0.9999999999719915,0.5727531491290735,0.9983485991805219,0.06765721751229176,-77185.45385364766
732,0.036827987872060534,0.6779291421529258,0.0067762642345572735,0.07009223169776353,0.9968099482529202,0.49049938612249344,0.9958377338527484,0.14396031445069082,-77185.44931556957
881,0.03836467100563343,4.630495167822866,0.0010024966418160199,0.06534198565657644,0.9998038355703835,0.6071276161095104,0.9963274583240295,0.022616696664204468,-77185.44923563917
739,0.03678514929262015,14.719397980959947,3.150898904238722e-4,0.06836089571215116,0.9987534625752709,0.5146405155273723,0.9956024619281569,0.006640542802986598,-77185.44006768567
1021,0.03699099086687104,0.11654716501601761,0.043687969090136794,0.06644378837497675,0.9999956787057789,0.4640353121255881,0.9865704052631761,0.9974654735075749,-77185.43612700276
678,0.035093272523935425,0.09708203377618675,0.047311006692581835,0.07104853597485655,0.999996779456918,0.5218482228602421,0.9999926132334223,0.9961182587530769,-77185.43229969613
901,0.03785523786874469,0.12059013709685287,0.040794227932300066,0.06653180322986343,0.9996418864985819,0.5715181494143113,0.9950383579340168,0.9167518963734324,-77185.43061621374
933,0.03727075052054324,0.18270873187517794,0.027395754802773366,0.06361417239823666,0.9999332393993938,0.5521594096161679,0.9987973179188646,0.6123244402369525,-77185.4291374815
787,0.03799524694547941,0.1062555345374686,0.043232461974155985,0.0655011677101489,0.9987923503565072,0.6460768885067119,0.9943370228478317,0.9999999508435354,-77185.4003215023
1092,0.037021866747483145,0.23177008396123971,0.0219255897401067,0.06720606094344196,0.9995585011721807,0.5009509328757796,0.9973702054664207,0.5043886597132297,-77185.3820400167
740,0.036913656575954655,9.221556923121046,5.028379637289359e-4,0.06865277234415332,0.9987111186388622,0.5089242845607663,0.9951791368826944,0.010617868150773594,-77185.35065694265
852,0.0386264600239942,0.10764196325764225,0.04422501050715599,0.06607443815908837,0.9999564645853953,0.5960674386012255,0.9884711796097322,0.9999969778894207,-77185.3447574998
1085,0.03676268038734686,0.5500029070264962,0.00921190538644466,0.0717453217713982,0.9990673750255934,0.46303954704482286,0.9978606609028512,0.20892541821112132,-77185.33807190065
972,0.037436756669637146,0.299151317364729,0.016565028231972284,0.06536666202899084,0.99979796707199875,0.5384101683069374,0.9982610885107708,0.37877802749948813,-77185.28716248396
725,0.03666904284352039,1.889927749145574,0.0024247575590805336,0.06977572125758971,0.9991051876031577,0.5096164500673197,0.9969486517697644,0.05074529412032421,-77185.26836032823
794,0.03834556617310884,0.10758357475835371,0.04255503818509778,0.06400468850359393,0.999960155762646,0.6558107200911657,0.996043412581421,0.989126553535672,-77185.2657626768
813,0.038353227406767616,0.8125483836556898,0.005793401671893656,0.06552157138642928,0.999993592068595,0.5819229479277711,0.993814965983723,0.12644718946630998,-77185.19098052874
679,0.035125623770042115,13.225999007502814,3.4629582928942884e-4,0.07217832430428635,0.9999999999839365,0.5106057460897115,0.9999981289433304,0.0069632565793501825,-77185.15628610994
715,0.036331785243921666,1.1734662919373646,0.004005712066183332,0.07268265285165608,0.9967318994723626,0.5060586068009114,0.9994932762821006,0.08242446495799542,-77185.14978559472
1016,0.03743830406484514,0.25744243703975755,0.019666163240584025,0.06619911360434591,0.999938395563848,0.46990711883208724,0.9884923195616623,0.4425680589332975,-77185.11691433522
1032,0.03662442307253875,0.3157273604935447,0.016063481879668697,0.06862444636754228,0.9994783452718727,0.48909359803685226,0.9927850407440166,0.3599355963861924,-77185.1045167611
1057,0.03691057189940903,0.11845406859716595,0.04453735195980278,0.07001464283269368,0.9997152572212311,0.4496411975091059,0.9923882911373223,0.99999860478402,-77185.10121835583
780,0.037760267020964314,0.10621036335234436,0.043797692522484534,0.0641304459797668,0.997998969067649,0.6389094069116529,0.992422711036591,0.9928404724707438,-77185.0991173001
1100,0.03687059868418646,0.14792775405798078,0.034514276058378035,0.06796962579035566,0.9997320344475787,0.4967408307333667,0.9995174133147545,0.8050124222837193,-77185.09770145667
1065,0.03708890120892976,0.11959732040293294,0.043710490612953005,0.06764490005549777,0.999684770508441,0.45089525327321167,0.9930004040684357,0.991156912800636,-77185.09445148792
1069,0.03682670623271325,0.15355858690503402,0.03392294415863189,0.06669400864801393,0.9996069375877465,0.45871911086375716,0.9949635581596397,0.7607606641297268,-77185.09086400889
779,0.03769556766697,0.10553479784465773,0.04401249011302689,0.06484905259494231,0.9989705463799505,0.6214772391137364,0.9918033064985413,0.998006933745682,-77185.08286000266
1062,0.036808322473334654,0.11927885995171959,0.04328331004539442,0.06716111281823776,0.9995087996501536,0.4561117702411391,0.9926701842898039,0.997353463266383,-77185.05918289247
853,0.03868079724283197,0.26088227305921113,0.018191718209373615,0.06613450928333485,0.999997963397479,0.6091484880511675,0.9887902392823925,0.401235003895113,-77185.03398816421
1017,0.03721962834110393,0.1756217792055206,0.02907521894794509,0.06600194243930049,0.9999941234727465,0.4723850155848129,0.9882514188968439,0.6552017131929496,-77185.01009095494
1068,0.03698547536949258,0.1491121876009026,0.03473380663481504,0.0665107985645209,0.9998439087309703,0.4654472613961041,0.9943072570084538,0.7819146669809419,-77185.00194473921
1009,0.03738619469886286,0.11769125706481369,0.04354851403649908,0.0668340099742778,0.999989477419072,0.4828470865039152,0.9916891679747099,0.9881715426331995,-77184.98921374622
713,0.03650170525051329,0.9945097639701945,0.00470023595199314,0.07083052868393924,0.9952136665463773,0.5086947274980461,0.998809230248984,0.09763288755698364,-77184.98819297552
744,0.03709778321770378,2.7897434266714485,0.0016738646913216234,0.0681185879960778,0.9999157355540225,0.5232923119159042,0.9961557553217624,0.035775663301437687,-77184.98290028877
922,0.03762471372497173,4.14946605107669,0.001189360076521014,0.06453232916701379,0.999490260007257,0.5283712230267112,0.9968710556698784,0.026272924405046354,-77184.9822813541
968,0.03743527471766305,0.11680978845315321,0.04290624958022777,0.0639711575236543,0.9998943247010041,0.5277111613532225,0.9988949776600234,0.9929745145048261,-77184.9793212571
1020,0.03704909233083173,0.15637394953408326,0.03250387415759015,0.06689949850891647,0.999978362312364,0.4678570151270551,0.9876451598199525,0.732871592601778,-77184.97572197879
944,0.037075908545669355,0.11546704589588894,0.04300634375353184,0.06518206390099539,0.9999577461258012,0.5565639899125144,0.9980109854095046,0.9978836772567197,-77184.97480943098
969,0.03746564229236816,56.89903217460324,8.813898279678749e-5,0.0638304645010724,0.999963134908739,0.5312370170497164,0.998906265893837,0.0019569267743360244,-77184.95276183075
951,0.036944439218321856,0.7991857030059238,0.0063817643536063845,0.06586314470121415,0.9999996025510105,0.5257308748832077,0.9996733545972628,0.13886128957584817,-77184.92220986438
964,0.0370983928050859,0.11591629993516836,0.0433057236222212,0.0650159225017493,0.9999794380063225,0.5186595738972243,0.9979711266931574,0.9991670937702307,-77184.88498859333
749,0.037226589276793544,14.900420606478308,3.1392126525110194e-4,0.06746650044504324,0.9997324746690741,0.5409132581239597,0.996583366165646,0.00671339135614127,-77184.8828942517
942,0.03744413687578842,0.11418059303762662,0.04343774675203601,0.06303176764306008,0.9999999997287732,0.5812932093198928,0.9981576595206004,1.0000003131650637,-77184.8623649392
1018,0.03722479688778975,0.2980098540050465,0.017064773894594116,0.06646654260346473,0.9999448649142704,0.47368030100090636,0.9888088252224508,0.37971512042603656,-77184.8369780567
1070,0.0368848645992411,0.13308610424523165,0.03893642615995518,0.06665123132133162,0.999738197427491,0.4576075205267361,0.9966809190589985,0.8858023828564513,-77184.82817483836
860,0.03818734849875665,0.16613818855835905,0.028290121106632312,0.06490950269325328,0.9999999194928947,0.6131382190917217,0.9887710751925403,0.6431540443115903,-77184.82406731328
966,0.03715581883943334,13.531139075472886,3.784293517038026e-4,0.06504204191097118,0.9999870294912102,0.521320712327302,0.9985504666858924,0.00826626890651822,-77184.79550763908
974,0.037513546279402905,0.11876721792723312,0.04149023149941869,0.06696758814752177,0.9999889709170069,0.5354123740915245,0.997228655670029,0.9735677339980358,-77184.75563603445
862,0.03800892297713667,1.2691132429886072,0.0037112963499562166,0.06491361694861084,0.9999958659222178,0.6022882370284064,0.9920387587315727,0.08196368847061028,-77184.72448652757
859,0.038430384093712834,11.12273860641153,4.2200340031209457e-4,0.06441754785518504,0.9999997165827582,0.6106596272036845,0.9879800879470014,0.009312799451141426,-77184.72148649298
897,0.03786883430977517,0.11134449102083839,0.042989320431956315,0.06599193670722361,0.99999330454714,0.5423908474498305,0.9942337918319771,0.9922882660899218,-77184.71773443943
743,0.037187165477413256,1.9104619327809302,0.00244504283741789,0.06914711277180002,0.9999399527665445,0.5172282589676162,0.9951863692503059,0.05207154787502865,-77184.71608325289
704,0.03622078296226145,16.807156213887165,2.773802579060403e-4,0.07231187538924648,0.9963074393098283,0.540931499974153,0.9984575306415925,0.005653546118739375,-77184.69005407665
1039,0.03706470398938295,0.13968641830570813,0.03762693815864352,0.06967413911751523,0.9982347900179506,0.47316018001159826,0.9867838878879014,0.8343397962871707,-77184.65302686517
815,0.03830615848921138,0.1078944503908854,0.04320085820248623,0.06566273860649324,0.999914129734505,0.5863809383422259,0.9930565262122317,0.9999519590145947,-77184.64491985293
899,0.03775986978858012,0.15691327841026062,0.030210057378723402,0.06761782644373987,0.9999527062305625,0.5474806647961455,0.9955491729999906,0.691594766842897,-77184.64000404284
973,0.03741710566828047,0.31039297506951435,0.01599744730716758,0.06541797606446377,0.999791755655161,0.5307517381285376,0.9979427771951386,0.3617787785002479,-77184.63991169991
1095,0.036914537163812204,0.11964996534352251,0.04385251904536288,0.06610090670399747,0.9999637525297287,0.4965838459908215,0.9988217922529493,0.9999922672967353,-77184.62926444938
709,0.03637829507911377,2.034797976381212,0.002259371840433416,0.07238590507791143,0.9938612745003311,0.49471955204525736,0.9972821032776973,0.04689822433206053,-77184.6222979959
1005,0.037259313940479155,0.4258762530023792,0.011657239118528444,0.07050481961705368,0.9999950679021935,0.4739631912861638,0.9935762814776363,0.26325513039480697,-77184.59574339914
1067,0.03714724241971338,0.11815302081324411,0.04319270152219343,0.06746542209301855,0.999869776532307,0.4581131647661546,0.9929848129343182,0.9916993593295119,-77184.59232573645
716,0.03648606718751948,1.093178765971432,0.004217158595963663,0.071162624368188293,0.9971665659327309,0.5093753491183924,0.9993852950260912,0.08848673463747911,-77184.59168247599
1066,0.03715873869598434,0.1290741432693487,0.0395277735671183,0.06814891269920945,0.9998195119712134,0.4510251111115766,0.9916429302723122,0.9077714432155889,-77184.5824861965
1055,0.03686470643160696,0.12024756459548683,0.04260104570572619,0.06906491477205057,0.9994908060347465,0.4517184874208051,0.9931608568856243,0.9832092191719026,-77184.57508885808
967,0.037303703872200486,0.493162503849103,0.010284655735523915,0.06473605984449818,0.9999999702617376,0.5257465327208275,0.9985859375030703,0.22883195758204705,-77184.56460491683
714,0.03645682316047328,2.260113430164548,0.0020462100101525426,0.07099642157195785,0.9961311422463174,0.513561203362531,0.9993277329357959,0.042771985242601396,-77184.55879506646
1051,0.03703001700871645,0.11925295225901919,0.04373511908772342,0.06934974950512741,0.999272910785742,0.45505586246981056,0.9918406172794342,0.9862696422407013,-77184.53857898885
710,0.036358548715071964,1.490299744710183,0.003115503298136796,0.07181305012154368,0.994919165883287,0.5045447181079566,0.9977126302729518,0.06455202526266997,-77184.53582766124
792,0.038391403922074185,0.22552729341602729,0.0207349626790845,0.06470159434547587,0.999999321023903,0.6648439614079596,0.9967086070307399,0.4611801468881107,-77184.51901778794
798,0.038312006267195775,0.10564299843338096,0.04311062697946326,0.06532328203017192,0.9999886978455268,0.6664761520337832,0.9968059776482975,0.9999960169903948,-77184.51763819664
1054,0.03679441769565029,0.11859221809715388,0.043364953935690155,0.06839157305725457,0.9988800808996938,0.46558919735235393,0.9926292621489415,0.9987236477925974,-77184.50353477123
1053,0.03698833739948597,0.11902763003920135,0.043010187764694466,0.0688376614971626,0.9996113556644259,0.4528374358346196,0.9927229482569412,0.9939369329541615,-77184.47119121192
1061,0.036874146629675454,0.11897055652821821,0.043680703815133524,0.0674763887730907,0.999430002911958,0.45454078884874033,0.9948608223950298,0.998451174867149,-77184.45316638165
880,0.0383687051955693,0.10919684174912352,0.04360350489551159,0.06535283118679516,0.9998039701595529,0.6080800879678203,0.9970523220827794,0.9999926557172022,-77184.42378121623
823,0.038709737565432056,0.10686726845601506,0.04455052871825154,0.07093537811872411,0.9995987118824399,0.5720308741527841,0.9842612734750036,0.9999987387131637,-77184.41062237634
958,0.037364025332863586,0.11455070129688162,0.04281606139514578,0.06802464615950789,0.9999980079669082,0.5208382405515257,0.9991136639738337,0.9999999999993364,-77184.38307481485
868,0.038033522788749934,0.16384719810895956,0.029486890154997846,0.06906976367457852,0.9999764422973842,0.6168206066246416,0.993623366164941,0.6523333061649648,-77184.374029863
805,0.038333532324730926,51.32263176157839,8.912648499434614e-5,0.06675084119840236,0.9998575409589797,0.6598783391782437,0.9917212885368554,0.0019796664131995984,-77184.37195624285
971,0.037492677462694586,0.3544223417255126,0.014152049891810882,0.06515052641985669,0.9997461983296992,0.5284468547767877,0.9982077485765509,0.31786119608538477,-77184.353476473
948,0.03723562508313054,0.1211962930208643,0.041097849908324914,0.06634010315644569,0.9998946496049002,0.5450258512776989,0.9988416966208314,0.9571316702473134,-77184.33932607785
855,0.038637964209001,0.10743465031834686,0.043991738208302746,0.06610586861266621,0.9999822174742707,0.6064912883475838,0.987378508497759,0.9999980481245733,-77184.33582003931
982,0.037243193867194616,0.12188634679343825,0.04205933486512169,0.0682318507252055,0.9999625011233753,0.4994321561653629,0.9953848257504849,0.9520589669231732,-77184.33226319219
1050,0.036933252357329825,0.11737337000381046,0.04333791839349592,0.07008141717313102,0.9992084540979781,0.4580590807856042,0.9914943836380096,0.9999882990455353,-77184.2980734045
799,0.03842700979921381,0.10547490054715965,0.043010448499150644,0.06631304261505909,0.9998809319714955,0.6689887949501737,0.9952338867120442,0.9999990248432794,-77184.29616150232
711,0.03631838331144414,1.1178196838202326,0.004187673831455908,0.07280523818446967,0.9955734057578252,0.5135573128639983,0.9984553813757356,0.08649147600131625,-77184.26278630925
830,0.038351670432548716,0.10695839966490042,0.04320108621336475,0.07060104474597834,0.9990004255630525,0.5863026755168906,0.9831110410605846,0.9999998010512551,-77184.25786463436
1056,0.03681212834551354,0.11834226690020938,0.04418450897755863,0.06870532622368226,0.9993905406396776,0.4540054705451988,0.9927043898897892,0.9999999530771767,-77184.2471181574
857,0.038494487170168144,1.5851757443560832,0.0029600559631387706,0.06556745479372023,0.999999097836634,0.6059780567652417,0.9862779780075692,0.06547400439810838,-77184.23562243985
970,0.037514576971669884,2.010208624494688,0.002504028104531288,0.06529069311599325,0.9998497717621804,0.5333867242149589,0.998718149610615,0.05544937308835871,-77184.22661069283
812,0.03853808723194234,0.44501472052571206,0.010397870856214055,0.06623758569240595,0.9999943182367865,0.5858677317117109,0.9950481473371596,0.2316586559076582,-77184.21846921419
883,0.03840311343649417,0.10923461805909035,0.04364262865821998,0.06641771904843616,0.9999411790980345,0.594866022570205,0.9961023990333439,0.9999991386142689,-77184.2068822512
981,0.037304340059650706,6.218896986394982,8.232162999492328e-4,0.06898406947440805,0.9999946050406975,0.4963154429850214,0.9939350761041895,0.017840575634805796,-77184.19939281225
1060,0.03681199648065476,0.11877004421248556,0.043578458045003335,0.06854874813774389,0.9997520586507933,0.45170069365467763,0.9930787345280708,0.9998538213591607,-77184.19278769787
801,0.038366645594178295,0.1897741056022147,0.02410542142530167,0.06571802602276862,0.9999070871097263,0.6788549782365343,0.9920203654833748,0.5463466250797274,-77184.19230214044
1114,0.036842705758700474,0.29182869137851414,0.01821149680314103,0.07335181435345749,0.9999999925794207,0.48470840938736515,0.9999792787641771,0.40005857228817104,-77184.18726115019
884,0.03828765409052028,0.10946989636939426,0.04395385323971309,0.0676765268654273,0.999803655714232,0.5975200769621116,0.9940199278215625,0.9989211037355126,-77184.18189897176
896,0.03780465688036255,25.622820973645815,1.8721089616669897e-4,0.06672935632888145,0.999974304012708,0.5488101910649326,0.9944209564588264,0.004120459775140482,-77184.17545249489
708,0.03631124767266018,1.1576143188266002,0.003977212447508775,0.0730418491230226,0.9953831454356349,0.5031298481063916,0.997473423772748,0.08277394772128832,-77184.16431619354
1064,0.037157660214980834,0.11845082939037523,0.043572301827568674,0.06816805357666335,0.9997756794364232,0.45540765548538564,0.9930992420783133,0.9991672835987564,-77184.15814824766
828,0.038378970287723906,0.11403899335040499,0.04042345842139708,0.07056957956621314,0.9987800277292113,0.5825167649824005,0.9859783714868547,0.9353722571457349,-77184.15703940783
1024,0.03695582164200542,0.11630442947150048,0.04443211299153445,0.06860059543623268,0.9999993292525853,0.46689691117622784,0.9860566557665499,0.9999768472980615,-77184.15661862078
856,0.03868150697786523,0.3741521534282272,0.012622860021445952,0.06573906811933551,0.9999994073329302,0.5991687284482043,0.986871523389163,0.27966982071830887,-77184.14942174769
1079,0.036899406655479194,17.07954934659624,3.092075767904805e-4,0.0727267450235126,0.9992771800859533,0.4503391513345207,0.9963310045599832,0.006667223210088672,-77184.1469130424
803,0.03836984352037675,0.144366017834477,0.03223580154686401,0.06541542077537962,0.9999993620750611,0.6577695303045028,0.9921078217407929,0.7223760549475934,-77184.13415945836
1094,0.03695538772499133,0.11988943559623184,0.042972802824275,0.0668080885435602,0.9999823801366456,0.4922063577576224,0.9978120673796299,0.9980875512764031,-77184.12785048857
1063,0.03691974125294362,0.11874066820435838,0.043229959084177046,0.06940909769617157,0.9998146180571609,0.45713953823521863,0.9933646721299262,0.9999999739188902,-77184.12639547599
788,0.038053782168199775,0.10613726677430405,0.04427604845868113,0.06591804477490479,0.9984126987377252,0.6579422847954334,0.995035783832946,0.9980578499718074,-77184.11998683517
791,0.038251784246376284,0.10634803737577896,0.04333432031791097,0.06470722002342537,0.9999007846617793,0.668167324762507,0.9980938766880418,0.9991919575741015,-77184.11809343236
918,0.03780925463572061,7.5579255453863325,6.464723036029968e-4,0.06586968555758262,0.9999999998248195,0.5531500006135367,0.9971952610609112,0.014435009938912384,-77184.11490386617
1035,0.03657995116152641,0.1848897492928554,0.02773689046124,0.07007312688544438,0.9973964349325526,0.48095154327262296,0.9883902344356784,0.6220117402224077,-77184.11337296492
834,0.038569272494953045,0.107517277262185,0.042639949892872356,0.0714672903765052,0.9980692079256541,0.5919410482339628,0.9868185093934384,0.9956065410871778,-77184.09908870698
819,0.03840474387147966,0.10809034122330648,0.04295760824523602,0.06810054381010443,0.9996862645133543,0.5859415297097534,0.9906489335872856,0.9999999997791164,-77184.09643931464
1052,0.036786420218034056,0.11875070561052989,0.04362196289034685,0.06864975405639605,0.9997757585222838,0.4530321819183232,0.9921155888124038,0.9940253449462951,-77184.09315663551
1128,0.03731195082790889,0.1553125858422071,0.03242358376549195,0.07005894848085138,0.9999706970879748,0.48542044036222487,0.9999196240805255,0.7591324039525635,-77184.08200581987
781,0.037905154717376925,0.10617149545680475,0.04404550851471519,0.06545952311459782,0.9969742805682763,0.6417909210361595,0.9937208786203369,0.9993951016964919,-77184.07570475565
864,0.03784567352174766,0.11856020918791754,0.040274778200904617,0.06581327421260065,0.999988906047831,0.5964004540590641,0.9915663223859277,0.9126734000182889,-77184.06803654016
811,0.03865809321610742,1.9853130206612062,0.0023373157047226357,0.06727919076147736,0.999755525558573,0.5995146761573993,0.9955070243444367,0.05123735614389859,-77184.05865379985
900,0.03790287165534396,0.11058173057357894,0.04313971877040015,0.06698047485935128,0.9993646764586701,0.5631168099948739,0.9959199107935781,0.9999835940969116,-77184.05281945692
1098,0.0367755037556869,12.741646018910227,4.0393875693637134e-4,0.06768952637962725,0.9999999989485656,0.4951008810900719,0.998505860773976,0.008987303953444383,-77184.05212263894
1045,0.03666311541911807,0.12060420240799413,0.043614278474681266,0.07136565555016827,0.999657074929619,0.4679223201936274,0.9920326499743597,0.9729769663070952,-77184.04306699907
878,0.038268500342191654,0.10944728438951522,0.0425571953115464,0.06785191490654585,0.999679422745591,0.6146474307241576,0.9967937070478092,0.9999938507439212,-77184.01873899785
809,0.03855055211900757,1.5223198049469375,0.003047888838791865,0.06696198705789534,0.9997937300214562,0.6341244689544836,0.9961295946561189,0.06658419520801062,-77184.00965002133
820,0.03861897398451557,0.10785233576966534,0.04375886480109222,0.06686027570425687,0.9998398711367438,0.5800568207844836,0.9884783363666017,0.9999977006073691,-77184.00879189245
1001,0.03746469159034357,1.8992192542123678,0.002693528906906617,0.07089223276024906,0.9999782548689715,0.48514894757808574,0.9951835544663339,0.05865857192533467,-77184.00684152164
1025,0.0370715204053634,0.3222117557403582,0.01600040883411441,0.06915201767403849,0.9999879849733325,0.4702539712231343,0.9864015983222274,0.3498025036181815,-77184.00567216719
893,0.03773697869182259,17.22619876032894,2.7826934024261565e-4,0.06702679537002339,0.9999344874933498,0.5570511539701158,0.9950053585749746,0.006132090581549896,-77184.00201162662
898,0.0378329372187826,0.4653397651927928,0.010266854729250204,0.06773706080383053,0.9999991303460208,0.5425178664413751,0.9949781419872752,0.22940506556252915,-77183.99988107583
