iterate,order,row_index,col_index,value,logLik
827,5,4,2,8.714639516184263e-19,-3782.0008468655187
827,5,4,3,9.009252388259615e-10,-3782.0008468655187
827,5,4,4,-0.10317649711650387,-3782.0008468655187
827,5,4,5,2.0107715220925792e-4,-3782.0008468655187
827,5,5,1,8.155976223980359e-4,-3782.0008468655187
827,5,5,2,2.4433287187700608e-17,-3782.0008468655187
827,5,5,3,2.6613317582849722e-05,-3782.0008468655187
827,5,5,4,0.0053113942780896,-3782.0008468655187
827,5,5,5,-0.11447533527329427,-3782.0008468655187
828,5,1,1,-0.10883078524050577,-3780.0230805106835
828,5,1,2,1.8417606334311122e-6,-3780.0230805106835
828,5,1,3,1.2571067060332961e-8,-3780.0230805106835
828,5,1,4,7.726195891717403e-12,-3780.0230805106835
828,5,1,5,0.09147500550804127,-3780.0230805106835
828,5,2,1,5.9477244488434225e-6,-3780.0230805106835
828,5,2,2,-1.038464495502279e-5,-3780.0230805106835
828,5,2,3,4.436920500725059e-6,-3780.0230805106835
828,5,2,4,4.6728303531558244e-15,-3780.0230805106835
828,5,2,5,7.609416877873821e-16,-3780.0230805106835
828,5,3,1,0.009239455195944204,-3780.0230805106835
828,5,3,2,1.2585468031982686e-9,-3780.0230805106835
828,5,3,3,-0.00942425465820208,-3780.0230805106835
828,5,3,4,3.729422671389177e-9,-3780.0230805106835
828,5,3,5,1.674371724776999e-4,-3780.0230805106835
828,5,4,1,0.09688361667891635,-3780.0230805106835
828,5,4,2,2.7217772490170147e-6,-3780.0230805106835
828,5,4,3,1.0499112328702679e-7,-3780.0230805106835
828,5,4,4,-0.09688648893321289,-3780.0230805106835
828,5,4,5,7.590473198098954e-9,-3780.0230805106835
828,5,5,1,0.0019913149075012695,-3780.0230805106835
828,5,5,2,1.5724115202259634e-30,-3780.0230805106835
828,5,5,3,1.388016750065884e-7,-3780.0230805106835
828,5,5,4,0.004330275931512787,-3780.0230805106835
828,5,5,5,-0.11830028050189022,-3780.0230805106835
829,5,1,1,-0.11266996562038212,-3779.2255958370242
829,5,1,2,6.220792862394215e-14,-3779.2255958370242
829,5,1,3,5.700650646207563e-7,-3779.2255958370242
829,5,1,4,6.430536466118573e-10,-3779.2255958370242
829,5,1,5,0.09741219471799584,-3779.2255958370242
829,5,2,1,6.171953689158132e-8,-3779.2255958370242
829,5,2,2,-0.0018775083029169118,-3779.2255958370242
829,5,2,3,0.0013259023491744171,-3779.2255958370242
829,5,2,4,5.515438086461559e-4,-3779.2255958370242
829,5,2,5,4.255589845960281e-10,-3779.2255958370242
829,5,3,1,3.902500283193966e-7,-3779.2255958370242
829,5,3,2,1.754187536632226e-21,-3779.2255958370242
829,5,3,3,-0.009155117735950482,-3779.2255958370242
829,5,3,4,0.008085347302309259,-3779.2255958370242
829,5,3,5,1.0786950887061453e-7,-3779.2255958370242
829,5,4,1,0.10663785346610573,-3779.2255958370242
829,5,4,2,1.0490870309678563e-9,-3779.2255958370242
829,5,4,3,7.112947287806025e-15,-3779.2255958370242
829,5,4,4,-0.10663785451602296,-3779.2255958370242
829,5,4,5,8.219513409288494e-13,-3779.2255958370242
829,5,5,1,0.0033717895732551574,-3779.2255958370242
829,5,5,2,4.702899389980446e-12,-3779.2255958370242
829,5,5,3,6.487343413358495e-14,-3779.2255958370242
829,5,5,4,0.004488730826568257,-3779.2255958370242
829,5,5,5,-0.12088838191897273,-3779.2255958370242
830,5,1,1,-0.10904179237794964,-3782.1233440463275
830,5,1,2,2.060283765381776e-5,-3782.1233440463275
830,5,1,3,1.364077330061106e-15,-3782.1233440463275
830,5,1,4,1.6166651529983646e-7,-3782.1233440463275
830,5,1,5,0.09280828850337175,-3782.1233440463275
830,5,2,1,8.794619427233555e-8,-3782.1233440463275
830,5,2,2,-0.0015728276400151819,-3782.1233440463275
830,5,2,3,0.001569245205236102,-3782.1233440463275
830,5,2,4,2.226273100179787e-6,-3782.1233440463275
830,5,2,5,2.0694330774882626e-27,-3782.1233440463275
830,5,3,1,0.034740549700923544,-3782.1233440463275
830,5,3,2,6.855100342403528e-5,-3782.1233440463275
830,5,3,3,-0.03511574592367842,-3782.1233440463275
830,5,3,4,3.0624648141168545e-4,-3782.1233440463275
830,5,3,5,8.10149091589077e-12,-3782.1233440463275
830,5,4,1,0.03798812208125881,-3782.1233440463275
830,5,4,2,8.97076299121801e-9,-3782.1233440463275
830,5,4,3,3.0124681418330376e-9,-3782.1233440463275
830,5,4,4,-0.038004239404333715,-3782.1233440463275
830,5,4,5,1.638192148482654e-11,-3782.1233440463275
830,5,5,1,0.004076460497131868,-3782.1233440463275
830,5,5,2,1.336106102859352e-14,-3782.1233440463275
830,5,5,3,1.3724270901741556e-4,-3782.1233440463275
830,5,5,4,0.003268203818771497,-3782.1233440463275
830,5,5,5,-0.12712326387148828,-3782.1233440463275
831,5,1,1,-0.11088975591870978,-3780.5559102494476
831,5,1,2,4.198854311624859e-7,-3780.5559102494476
831,5,1,3,5.3535872386165784e-11,-3780.5559102494476
831,5,1,4,3.0967832149034584e-7,-3780.5559102494476
831,5,1,5,0.09455813326240298,-3780.5559102494476
831,5,2,1,0.012233039588088225,-3780.5559102494476
831,5,2,2,-0.01268676586940246,-3780.5559102494476
831,5,2,3,8.325603816519667e-13,-3780.5559102494476
831,5,2,4,1.4865475070936082e-10,-3780.5559102494476
831,5,2,5,4.5372613182692486e-4,-3780.5559102494476
831,5,3,1,0.0285858191299642,-3780.5559102494476
831,5,3,2,9.257692119619115e-9,-3780.5559102494476
831,5,3,3,-0.02895416393434977,-3780.5559102494476
831,5,3,4,8.353498540322355e-18,-3780.5559102494476
831,5,3,5,3.6833529439252144e-4,-3780.5559102494476
831,5,4,1,0.04768402063630595,-3780.5559102494476
831,5,4,2,2.86013706092978e-12,-3780.5559102494476
831,5,4,3,7.423072255044408e-9,-3780.5559102494476
831,5,4,4,-0.0477217294147982,-3780.5559102494476
831,5,4,5,3.2200493174226308e-12,-3780.5559102494476
831,5,5,1,0.004143684663315427,-3780.5559102494476
831,5,5,2,2.522755110060258e-17,-3780.5559102494476
831,5,5,3,8.459101861099147e-5,-3780.5559102494476
831,5,5,4,0.00240245535766981,-3780.5559102494476
831,5,5,5,-0.12604426734087065,-3780.5559102494476
832,5,1,1,-0.10877153167844536,-3780.267293036713
832,5,1,2,1.899204302639833e-13,-3780.267293036713
832,5,1,3,2.8825489397379365e-6,-3780.267293036713
832,5,1,4,6.276592604541214e-7,-3780.267293036713
832,5,1,5,0.0958220676249578,-3780.267293036713
832,5,2,1,3.3411574782052816e-15,-3780.267293036713
832,5,2,2,-5.607228128923854e-6,-3780.267293036713
832,5,2,3,5.483856292566674e-8,-3780.267293036713
832,5,2,4,2.2197397686256142e-13,-3780.267293036713
832,5,2,5,2.0216002523434608e-6,-3780.267293036713
832,5,3,1,0.03142198203916394,-3780.267293036713
832,5,3,2,1.6883713393297401e-9,-3780.267293036713
832,5,3,3,-0.0350905520923387,-3780.267293036713
832,5,3,4,0.0036558326181383135,-3780.267293036713
832,5,3,5,1.2707218605170516e-5,-3780.267293036713
832,5,4,1,0.04223909165472844,-3780.267293036713
832,5,4,2,5.996267422435583e-10,-3780.267293036713
832,5,4,3,4.236281772786523e-7,-3780.267293036713
832,5,4,4,-0.04225323041013999,-3780.267293036713
832,5,4,5,6.195558560257737e-7,-3780.267293036713
832,5,5,1,0.005783824418774808,-3780.267293036713
832,5,5,2,1.3485312914672353e-20,-3780.267293036713
832,5,5,3,1.1915973849695908e-4,-3780.267293036713
832,5,5,4,0.0021214507806561144,-3780.267293036713
832,5,5,5,-0.13370471767701722,-3780.267293036713
833,5,1,1,-0.10569725858083873,-3780.0746482593586
833,5,1,2,6.784838573365213e-7,-3780.0746482593586
833,5,1,3,1.645893966442152e-5,-3780.0746482593586
833,5,1,4,1.8565021794253802e-14,-3780.0746482593586
833,5,1,5,0.09374294241299559,-3780.0746482593586
833,5,2,1,0.005279906058649705,-3780.0746482593586
833,5,2,2,-0.00609889324267237,-3780.0746482593586
833,5,2,3,8.175884222663195e-4,-3780.0746482593586
833,5,2,4,1.3973431324743085e-6,-3780.0746482593586
833,5,2,5,1.4186238715220101e-9,-3780.0746482593586
833,5,3,1,0.009788741747681122,-3780.0746482593586
833,5,3,2,6.476576627252401e-6,-3780.0746482593586
833,5,3,3,-0.009795280111650366,-3780.0746482593586
833,5,3,4,1.0109004045281469e-19,-3780.0746482593586
833,5,3,5,5.8665281761472154e-8,-3780.0746482593586
833,5,4,1,0.09318475241076306,-3780.0746482593586
833,5,4,2,2.214655453425966e-4,-3780.0746482593586
833,5,4,3,0.0068245787241600735,-3780.0746482593586
833,5,4,4,-0.10029068278014203,-3780.0746482593586
833,5,4,5,1.1291383111859785e-18,-3780.0746482593586
833,5,5,1,0.006566544543554021,-3780.0746482593586
833,5,5,2,8.553573434015412e-20,-3780.0746482593586
833,5,5,3,5.467902949308657e-5,-3780.0746482593586
833,5,5,4,0.002405918168416401,-3780.0746482593586
833,5,5,5,-0.13425094341749247,-3780.0746482593586
834,5,1,1,-0.10380005660868523,-3779.8210627351464
834,5,1,2,2.8218796070470106e-5,-3779.8210627351464
834,5,1,3,5.494091094125986e-14,-3779.8210627351464
834,5,1,4,5.974834199095587e-7,-3779.8210627351464
834,5,1,5,0.08967161972865915,-3779.8210627351464
834,5,2,1,1.2967220696711453e-8,-3779.8210627351464
834,5,2,2,-1.777254067996709e-4,-3779.8210627351464
834,5,2,3,1.7761644925067135e-4,-3779.8210627351464
834,5,2,4,6.531833808918282e-18,-3779.8210627351464
834,5,2,5,2.875327852103215e-9,-3779.8210627351464
834,5,3,1,0.00107834163702089,-3779.8210627351464
834,5,3,2,1.1778082792159128e-11,-3779.8210627351464
834,5,3,3,-0.001301346191387949,-3779.8210627351464
834,5,3,4,8.386739894654944e-8,-3779.8210627351464
834,5,3,5,3.24153112541839e-8,-3779.8210627351464
834,5,4,1,0.09038215628877014,-3779.8210627351464
834,5,4,2,8.736452277329118e-7,-3779.8210627351464
834,5,4,3,3.238437907790455e-10,-3779.8210627351464
834,5,4,4,-0.09038303700244735,-3779.8210627351464
834,5,4,5,6.74460567993063e-9,-3779.8210627351464
834,5,5,1,0.00537237988819769,-3779.8210627351464
834,5,5,2,3.8707659613113944e-24,-3779.8210627351464
834,5,5,3,6.435239481622923e-6,-3779.8210627351464
834,5,5,4,0.0013995946402242754,-3779.8210627351464
834,5,5,5,-0.12798382603916636,-3779.8210627351464
835,5,1,1,-0.10482128285530992,-3780.101804646723
835,5,1,2,4.261120014968866e-26,-3780.101804646723
835,5,1,3,1.542592158899667e-13,-3780.101804646723
835,5,1,4,1.5581786050889135e-7,-3780.101804646723
835,5,1,5,0.08934231675728545,-3780.101804646723
835,5,2,1,1.384094095801515e-11,-3780.101804646723
835,5,2,2,-0.0029641550302926013,-3780.101804646723
835,5,2,3,5.430947270045801e-10,-3780.101804646723
835,5,2,4,3.86948823540124e-12,-3780.101804646723
835,5,2,5,5.500890585786428e-5,-3780.101804646723
835,5,3,1,2.806250367241032e-4,-3780.101804646723
835,5,3,2,0.0020767148013960918,-3780.101804646723
835,5,3,3,-0.0024314065307947576,-3780.101804646723
835,5,3,4,1.6116278856320724e-14,-3780.101804646723
835,5,3,5,7.406669169644055e-5,-3780.101804646723
835,5,4,1,0.09215648309788357,-3780.101804646723
835,5,4,2,1.0968349841780986e-4,-3780.101804646723
835,5,4,3,6.104332996918558e-7,-3780.101804646723
835,5,4,4,-0.09226677703233449,-3780.101804646723
835,5,4,5,2.7334190718177584e-12,-3780.101804646723
835,5,5,1,0.004539673694243759,-3780.101804646723
835,5,5,2,6.782480402897878e-9,-3780.101804646723
835,5,5,3,7.839086935745865e-23,-3780.101804646723
835,5,5,4,0.002392476443850187,-3780.101804646723
835,5,5,5,-0.12202809078074447,-3780.101804646723
836,5,1,1,-0.1060060973240867,-3779.573970470166
836,5,1,2,8.699516476941529e-13,-3779.573970470166
836,5,1,3,4.267586982503911e-12,-3779.573970470166
836,5,1,4,2.887589775910975e-7,-3779.573970470166
836,5,1,5,0.09059613974058582,-3779.573970470166
836,5,2,1,0.0035176232692353516,-3779.573970470166
836,5,2,2,-0.005075267676205751,-3779.573970470166
836,5,2,3,0.0015576365906151278,-3779.573970470166
836,5,2,4,3.740519982228231e-19,-3779.573970470166
836,5,2,5,7.816355263471707e-9,-3779.573970470166
836,5,3,1,6.14263127316315e-11,-3779.573970470166
836,5,3,2,5.84873476674133e-4,-3779.573970470166
836,5,3,3,-6.060293642533431e-4,-3779.573970470166
836,5,3,4,1.052871120768351e-18,-3779.573970470166
836,5,3,5,2.1155826152896294e-5,-3779.573970470166
836,5,4,1,0.08381742328907113,-3779.573970470166
836,5,4,2,8.474951300529276e-7,-3779.573970470166
836,5,4,3,6.411962786647916e-5,-3779.573970470166
836,5,4,4,-0.0838831044160304,-3779.573970470166
836,5,4,5,4.210621113122727e-8,-3779.573970470166
836,5,5,1,0.004919444294784153,-3779.573970470166
836,5,5,2,1.518512597221218e-15,-3779.573970470166
836,5,5,3,1.1570043652562062e-13,-3779.573970470166
836,5,5,4,0.001871452902413926,-3779.573970470166
836,5,5,5,-0.1326396156029852,-3779.573970470166
837,5,1,1,-0.09876724475274083,-3780.3243851591724
837,5,1,2,2.1850767027323964e-12,-3780.3243851591724
837,5,1,3,4.0707556609378605e-7,-3780.3243851591724
837,5,1,4,1.3547512941179597e-5,-3780.3243851591724
837,5,1,5,0.08318255477515532,-3780.3243851591724
837,5,2,1,1.4642966075597483e-5,-3780.3243851591724
837,5,2,2,-0.009587059416478054,-3780.3243851591724
837,5,2,3,0.0058769514051677536,-3780.3243851591724
837,5,2,4,0.0036954546745786086,-3780.3243851591724
837,5,2,5,7.526676152267517e-27,-3780.3243851591724
837,5,3,1,1.6115938154417523e-13,-3780.3243851591724
837,5,3,2,3.3943584006354903e-18,-3780.3243851591724
837,5,3,3,-6.451077755233622e-4,-3780.3243851591724
837,5,3,4,1.5764728436102654e-15,-3780.3243851591724
837,5,3,5,8.830043184288754e-6,-3780.3243851591724
837,5,4,1,0.06004395714093525,-3780.3243851591724
837,5,4,2,5.633294661017156e-23,-3780.3243851591724
837,5,4,3,3.2671135684111926e-10,-3780.3243851591724
837,5,4,4,-0.06227127576557587,-3780.3243851591724
837,5,4,5,0.00213996169570308,-3780.3243851591724
837,5,5,1,0.005201741001541747,-3780.3243851591724
837,5,5,2,4.084372066319014e-8,-3780.3243851591724
837,5,5,3,1.3220905570097814e-10,-3780.3243851591724
837,5,5,4,0.0023287410028944586,-3780.3243851591724
837,5,5,5,-0.13165107054290454,-3780.3243851591724
838,5,1,1,-0.10785536698605312,-3782.256388521183
838,5,1,2,1.1798491406344235e-43,-3782.256388521183
838,5,1,3,1.914837879489152e-13,-3782.256388521183
838,5,1,4,8.400025000310961e-8,-3782.256388521183
838,5,1,5,0.09201751996732482,-3782.256388521183
838,5,2,1,2.341863591022948e-15,-3782.256388521183
838,5,2,2,-7.533384768913192e-5,-3782.256388521183
838,5,2,3,6.769609390090509e-12,-3782.256388521183
838,5,2,4,7.905204203017491e-6,-3782.256388521183
838,5,2,5,1.2296269419317637e-27,-3782.256388521183
838,5,3,1,2.72119792630962e-8,-3782.256388521183
838,5,3,2,8.060509233854758e-6,-3782.256388521183
838,5,3,3,-3.5307932888629733e-4,-3782.256388521183
838,5,3,4,9.450993148771934e-5,-3782.256388521183
838,5,3,5,2.503790262600074e-4,-3782.256388521183
838,5,4,1,0.03938432475565814,-3782.256388521183
838,5,4,2,0.0013617326727186612,-3782.256388521183
838,5,4,3,2.7359181372540723e-34,-3782.256388521183
838,5,4,4,-0.041606938557312324,-3782.256388521183
838,5,4,5,9.964989109697004e-8,-3782.256388521183
838,5,5,1,0.0034644663784545193,-3782.256388521183
838,5,5,2,1.23845983912964e-9,-3782.256388521183
838,5,5,3,1.393803490871483e-4,-3782.256388521183
838,5,5,4,0.0025190534494107285,-3782.256388521183
838,5,5,5,-0.12787806589970138,-3782.256388521183
839,5,1,1,-0.10466986579089763,-3783.593548129867
839,5,1,2,1.4696586758738216e-15,-3783.593548129867
839,5,1,3,1.1415244727974827e-4,-3783.593548129867
839,5,1,4,2.4836066669211293e-11,-3783.593548129867
839,5,1,5,0.08797150243053396,-3783.593548129867
839,5,2,1,8.89691472606814e-6,-3783.593548129867
839,5,2,2,-0.019626780747807975,-3783.593548129867
839,5,2,3,2.5266162926191103e-38,-3783.593548129867
839,5,2,4,0.01921875371060149,-3783.593548129867
839,5,2,5,3.991301224804175e-4,-3783.593548129867
839,5,3,1,2.6091689117591583e-6,-3783.593548129867
839,5,3,2,5.644264004137888e-6,-3783.593548129867
839,5,3,3,-0.0025405945166287153,-3783.593548129867
839,5,3,4,0.002234196633932895,-3783.593548129867
839,5,3,5,4.67281617534294e-5,-3783.593548129867
839,5,4,1,0.037247967512709396,-3783.593548129867
839,5,4,2,6.110640376989825e-7,-3783.593548129867
839,5,4,3,7.2377352448129235e-12,-3783.593548129867
839,5,4,4,-0.038745859233785145,-3783.593548129867
839,5,4,5,1.913309823269662e-4,-3783.593548129867
839,5,5,1,0.0034483774709780117,-3783.593548129867
839,5,5,2,2.4807972746975828e-15,-3783.593548129867
839,5,5,3,3.0365191866686216e-18,-3783.593548129867
839,5,5,4,0.0032100810891925752,-3783.593548129867
839,5,5,5,-0.12200292594999113,-3783.593548129867
840,5,1,1,-0.10461672821895687,-3781.1584267756853
840,5,1,2,3.5179168639865336e-11,-3781.1584267756853
840,5,1,3,6.382983030258297e-19,-3781.1584267756853
840,5,1,4,3.845659666149181e-15,-3781.1584267756853
840,5,1,5,0.08729535702911564,-3781.1584267756853
840,5,2,1,2.0384026616606816e-4,-3781.1584267756853
840,5,2,2,-0.00284662282191293,-3781.1584267756853
840,5,2,3,0.0010854899324466206,-3781.1584267756853
840,5,2,4,8.773368360834123e-4,-3781.1584267756853
840,5,2,5,3.711397799964821e-4,-3781.1584267756853
840,5,3,1,0.005393817844810738,-3781.1584267756853
840,5,3,2,7.521028019176136e-10,-3781.1584267756853
840,5,3,3,-0.005631394786035892,-3781.1584267756853
840,5,3,4,3.1457339373721032e-6,-3781.1584267756853
840,5,3,5,2.3443045517999617e-4,-3781.1584267756853
840,5,4,1,0.04382747825235316,-3781.1584267756853
840,5,4,2,6.008650761039599e-8,-3781.1584267756853
840,5,4,3,3.491153043276546e-8,-3781.1584267756853
840,5,4,4,-0.04500231909565025,-3781.1584267756853
840,5,4,5,5.068118651082044e-4,-3781.1584267756853
840,5,5,1,0.0021972549497572477,-3781.1584267756853
840,5,5,2,1.6134443581450201e-9,-3781.1584267756853
840,5,5,3,9.916464643891192e-17,-3781.1584267756853
840,5,5,4,0.0029206950481844023,-3781.1584267756853
840,5,5,5,-0.132475065433981,-3781.1584267756853
841,5,1,1,-0.10358166310955753,-3780.635991367833
841,5,1,2,2.5467240314818372e-11,-3780.635991367833
841,5,1,3,3.93590703930854e-5,-3780.635991367833
841,5,1,4,1.642155655565913e-5,-3780.635991367833
841,5,1,5,0.08865822777392458,-3780.635991367833
841,5,2,1,9.951566300372034e-6,-3780.635991367833
841,5,2,2,-0.0019669747764205895,-3780.635991367833
841,5,2,3,5.7371761937521926e-8,-3780.635991367833
841,5,2,4,6.499341433904246e-8,-3780.635991367833
841,5,2,5,1.0888004193392132e-23,-3780.635991367833
841,5,3,1,4.935360720715649e-4,-3780.635991367833
841,5,3,2,3.7941884746923695e-4,-3780.635991367833
841,5,3,3,-8.84159994787426e-4,-3780.635991367833
841,5,3,4,4.319211899551477e-16,-3780.635991367833
841,5,3,5,4.577959345247623e-7,-3780.635991367833
841,5,4,1,0.050706872303779134,-3780.635991367833
841,5,4,2,7.494360994950273e-10,-3780.635991367833
841,5,4,3,4.9900836610773596e-17,-3780.635991367833
841,5,4,4,-0.050875525876167234,-3780.635991367833
841,5,4,5,3.235268076512147e-8,-3780.635991367833
841,5,5,1,0.001996677555347858,-3780.635991367833
841,5,5,2,3.966273604913157e-6,-3780.635991367833
841,5,5,3,8.809968748173631e-16,-3780.635991367833
841,5,5,4,0.003346287122781227,-3780.635991367833
841,5,5,5,-0.13606698268919704,-3780.635991367833
842,5,1,1,-0.10607032152048498,-3781.152307402006
842,5,1,2,4.1856489749162164e-5,-3781.152307402006
842,5,1,3,6.323616727076753e-10,-3781.152307402006
842,5,1,4,1.7212610595007874e-16,-3781.152307402006
842,5,1,5,0.09083644813661494,-3781.152307402006
842,5,2,1,0.006011850664884089,-3781.152307402006
842,5,2,2,-0.014789820896851795,-3781.152307402006
842,5,2,3,0.006186205371088154,-3781.152307402006
842,5,2,4,1.0438308426366284e-6,-3781.152307402006
842,5,2,5,0.0025856174692749723,-3781.152307402006
842,5,3,1,2.9915906258842203e-4,-3781.152307402006
842,5,3,2,1.1444230337971955e-9,-3781.152307402006
842,5,3,3,-4.5734804218785054e-4,-3781.152307402006
842,5,3,4,1.609177527306347e-5,-3781.152307402006
842,5,3,5,1.4209605583463675e-4,-3781.152307402006
842,5,4,1,0.06461926211995618,-3781.152307402006
842,5,4,2,2.429144188112665e-5,-3781.152307402006
842,5,4,3,6.673469600039848e-11,-3781.152307402006
842,5,4,4,-0.06464606290302519,-3781.152307402006
842,5,4,5,2.424914918028913e-10,-3781.152307402006
842,5,5,1,0.0013749370526608662,-3781.152307402006
842,5,5,2,3.8489892303361315e-7,-3781.152307402006
842,5,5,3,3.2157157769536975e-5,-3781.152307402006
842,5,5,4,0.004641961713660922,-3781.152307402006
842,5,5,5,-0.14205929461167177,-3781.152307402006
843,5,1,1,-0.10011108658571044,-3780.6253268811297
843,5,1,2,2.295560705945282e-31,-3780.6253268811297
843,5,1,3,1.3561531419980113e-8,-3780.6253268811297
843,5,1,4,7.638822542236754e-6,-3780.6253268811297
843,5,1,5,0.0845579676754693,-3780.6253268811297
843,5,2,1,2.4951045663084956e-6,-3780.6253268811297
843,5,2,2,-1.605366016547449e-4,-3780.6253268811297
843,5,2,3,1.2822980606929188e-6,-3780.6253268811297
843,5,2,4,1.9533173577003723e-10,-3780.6253268811297
843,5,2,5,2.516187176765025e-14,-3780.6253268811297
843,5,3,1,4.4240279866027756e-4,-3780.6253268811297
843,5,3,2,6.748321645192269e-5,-3780.6253268811297
843,5,3,3,-5.148723496359601e-4,-3780.6253268811297
843,5,3,4,9.421098651541544e-7,-3780.6253268811297
843,5,3,5,8.612145856607497e-7,-3780.6253268811297
843,5,4,1,0.04475744870142675,-3780.6253268811297
843,5,4,2,9.403396909619934e-19,-3780.6253268811297
843,5,4,3,2.3740277389232636e-4,-3780.6253268811297
843,5,4,4,-0.04507455253337112,-3780.6253268811297
843,5,4,5,1.9960855305821893e-8,-3780.6253268811297
843,5,5,1,8.23930815702148e-4,-3780.6253268811297
843,5,5,2,9.973391203916683e-24,-3780.6253268811297
843,5,5,3,4.45928954042216e-16,-3780.6253268811297
843,5,5,4,0.002880033914123829,-3780.6253268811297
843,5,5,5,-0.1320422107574109,-3780.6253268811297
844,5,1,1,-0.09840554218892907,-3781.9351335693245
844,5,1,2,7.242404266904929e-10,-3781.9351335693245
844,5,1,3,3.6263574809160674e-10,-3781.9351335693245
844,5,1,4,1.7915148284329813e-6,-3781.9351335693245
844,5,1,5,0.08266476023327335,-3781.9351335693245
844,5,2,1,0.0026794709282582942,-3781.9351335693245
844,5,2,2,-0.004383983921759148,-3781.9351335693245
844,5,2,3,0.0016212421268114072,-3781.9351335693245
844,5,2,4,2.3571366380199396e-6,-3781.9351335693245
844,5,2,5,8.091373005142716e-5,-3781.9351335693245
844,5,3,1,9.202679969551322e-4,-3781.9351335693245
844,5,3,2,5.809933992756891e-4,-3781.9351335693245
844,5,3,3,-0.0015049620593266982,-3781.9351335693245
844,5,3,4,3.7006433047120868e-6,-3781.9351335693245
844,5,3,5,1.929716988426681e-11,-3781.9351335693245
844,5,4,1,0.028525296672842704,-3781.9351335693245
844,5,4,2,1.1490216445702198e-22,-3781.9351335693245
844,5,4,3,2.714703828631533e-9,-3781.9351335693245
844,5,4,4,-0.02854041663656712,-3781.9351335693245
844,5,4,5,1.5117239578890388e-5,-3781.9351335693245
844,5,5,1,6.327611632238156e-4,-3781.9351335693245
844,5,5,2,8.646286025254301e-9,-3781.9351335693245
844,5,5,3,6.882447099627902e-9,-3781.9351335693245
844,5,5,4,0.002176245883055977,-3781.9351335693245
844,5,5,5,-0.13116506487609864,-3781.9351335693245
845,5,1,1,-0.09993939877231092,-3780.222139590123
845,5,1,2,1.7806842549125146e-7,-3780.222139590123
845,5,1,3,3.904039051938395e-21,-3780.222139590123
845,5,1,4,6.3314497220295125e-46,-3780.222139590123
845,5,1,5,0.08209935820633546,-3780.222139590123
845,5,2,1,0.0022333002610282,-3780.222139590123
845,5,2,2,-0.00926698704009445,-3780.222139590123
845,5,2,3,3.56499092804188e-20,-3780.222139590123
845,5,2,4,0.007033447717685582,-3780.222139590123
845,5,2,5,2.3653037508165466e-7,-3780.222139590123
845,5,3,1,2.2459137562264464e-10,-3780.222139590123
845,5,3,2,0.0022396944166694446,-3780.222139590123
845,5,3,3,-0.0022588170595729284,-3780.222139590123
845,5,3,4,1.7499326298731628e-8,-3780.222139590123
845,5,3,5,1.9104918977976394e-5,-3780.222139590123
845,5,4,1,0.06320446367934646,-3780.222139590123
845,5,4,2,1.286264769459086e-22,-3780.222139590123
845,5,4,3,3.0368458885181283e-6,-3780.222139590123
845,5,4,4,-0.06324067369724443,-3780.222139590123
845,5,4,5,2.4303587568196885e-11,-3780.222139590123
845,5,5,1,2.708325418349581e-4,-3780.222139590123
845,5,5,2,3.116285080447743e-6,-3780.222139590123
845,5,5,3,2.2928079088982715e-19,-3780.222139590123
845,5,5,4,0.0025589513279054223,-3780.222139590123
845,5,5,5,-0.1269260957908512,-3780.222139590123
846,5,1,1,-0.10036186462778122,-3780.2321868770473
846,5,1,2,2.3610607677225576e-7,-3780.2321868770473
846,5,1,3,4.769701589064985e-7,-3780.2321868770473
846,5,1,4,8.608149402626701e-19,-3780.2321868770473
846,5,1,5,0.0851708946787319,-3780.2321868770473
846,5,2,1,0.007578825980970874,-3780.2321868770473
846,5,2,2,-0.008711389520134168,-3780.2321868770473
846,5,2,3,4.0815965439783855e-10,-3780.2321868770473
846,5,2,4,3.6303308021982337e-4,-3780.2321868770473
846,5,2,5,7.695300507838162e-4,-3780.2321868770473
846,5,3,1,0.0011288933860341673,-3780.2321868770473
846,5,3,2,1.8501460979726417e-6,-3780.2321868770473
846,5,3,3,-0.0020244402497344334,-3780.2321868770473
846,5,3,4,1.2616900453724742e-8,-3780.2321868770473
846,5,3,5,8.935922505810816e-4,-3780.2321868770473
846,5,4,1,0.11865427298827588,-3780.2321868770473
846,5,4,2,1.3684412238647862e-22,-3780.2321868770473
846,5,4,3,6.09717414085087e-8,-3780.2321868770473
846,5,4,4,-0.11874391105753208,-3780.2321868770473
846,5,4,5,8.280745703297923e-5,-3780.2321868770473
846,5,5,1,3.848822713825108e-4,-3780.2321868770473
846,5,5,2,1.1273751991854213e-24,-3780.2321868770473
846,5,5,3,2.902944054043577e-36,-3780.2321868770473
846,5,5,4,0.0030751368063027563,-3780.2321868770473
846,5,5,5,-0.12176487038440317,-3780.2321868770473
847,5,1,1,-0.10388197009703183,-3780.1354945514136
847,5,1,2,8.24684779279814e-17,-3780.1354945514136
847,5,1,3,6.66768851446291e-17,-3780.1354945514136
847,5,1,4,7.26847009793976e-6,-3780.1354945514136
847,5,1,5,0.09019478781656415,-3780.1354945514136
847,5,2,1,5.053438812808241e-11,-3780.1354945514136
847,5,2,2,-2.5047753693652888e-5,-3780.1354945514136
847,5,2,3,4.395294021065643e-6,-3780.1354945514136
847,5,2,4,2.0652098821372734e-5,-3780.1354945514136
